timestamp,battery_percent,cpu_usage_percent,memory_total,memory_available,memory_percent,disk_total,disk_used,disk_free,disk_percent,bytes_sent,bytes_recv,pid,app_name,app_cpu_percent,app_memory_percent,app_cpu_time,app_num_threads
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,0,System Idle Process,1035.1,4.85397543014717E-05,"pcputimes(user=0.0, system=453839.57812499994, children_user=0.0, children_system=0.0)",24
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,4,System,4.5,0.0238087494848719,"pcputimes(user=0.0, system=1050.59375, children_user=0.0, children_system=0.0)",355
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,140,,0,0.287015567184602,"pcputimes(user=0.0, system=0.0, children_user=0.0, children_system=0.0)",0
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,172,Registry,0,0.471952031073209,"pcputimes(user=0.0, system=1.6875, children_user=0.0, children_system=0.0)",4
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,640,python.exe,0,0.83216554774443,"pcputimes(user=0.6875, system=0.515625, children_user=0.0, children_system=0.0)",18
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,772,smss.exe,0,0.00689264511080898,"pcputimes(user=0.0, system=0.265625, children_user=0.0, children_system=0.0)",2
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,796,svchost.exe,0,0.101787864770186,"pcputimes(user=6.296875, system=7.15625, children_user=0.0, children_system=0.0)",16
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1064,csrss.exe,0,0.035094242359964,"pcputimes(user=0.359375, system=2.65625, children_user=0.0, children_system=0.0)",14
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1156,wininit.exe,0,0.0373270710578317,"pcputimes(user=0.015625, system=0.0, children_user=0.0, children_system=0.0)",2
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1164,svchost.exe,0,0.0699943257027222,"pcputimes(user=0.171875, system=0.34375, children_user=0.0, children_system=0.0)",8
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1232,WindowsPackageManagerServer.exe,0,0.173578161382063,"pcputimes(user=0.1875, system=0.25, children_user=0.0, children_system=0.0)",3
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1264,pythonw.exe,0,0.0601650254566741,"pcputimes(user=0.0625, system=0.046875, children_user=0.0, children_system=0.0)",1
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1268,services.exe,0.3,0.0987784000034949,"pcputimes(user=12.140625, system=19.734375, children_user=0.0, children_system=0.0)",12
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1324,LsaIso.exe,0,0.021406031646949,"pcputimes(user=0.0, system=0.34375, children_user=0.0, children_system=0.0)",1
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1340,lsass.exe,0.1,0.180543616124324,"pcputimes(user=21.609375, system=19.703125, children_user=0.0, children_system=0.0)",10
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1396,svchost.exe,0,0.0618881867343764,"pcputimes(user=0.4375, system=0.375, children_user=0.0, children_system=0.0)",4
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1404,svchost.exe,0,0.0586845629504793,"pcputimes(user=0.15625, system=0.34375, children_user=0.0, children_system=0.0)",5
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1456,svchost.exe,0.2,0.226462223693516,"pcputimes(user=14.3125, system=29.625, children_user=0.0, children_system=0.0)",29
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1484,fontdrvhost.exe,0,0.0168432947426107,"pcputimes(user=0.0, system=0.015625, children_user=0.0, children_system=0.0)",5
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1540,WUDFHost.exe,0,0.0610144711569499,"pcputimes(user=5.484375, system=2.53125, children_user=0.0, children_system=0.0)",13
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1624,svchost.exe,0.6,0.132610608751621,"pcputimes(user=83.96875, system=69.53125, children_user=0.0, children_system=0.0)",14
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1672,svchost.exe,0,0.0557236379380895,"pcputimes(user=1.203125, system=2.546875, children_user=0.0, children_system=0.0)",4
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1776,svchost.exe,0,0.0593155797563984,"pcputimes(user=0.046875, system=0.453125, children_user=0.0, children_system=0.0)",7
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1792,svchost.exe,0,0.0298034091411036,"pcputimes(user=0.0, system=0.0, children_user=0.0, children_system=0.0)",1
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1820,svchost.exe,0,0.052277315382685,"pcputimes(user=1.4375, system=1.109375, children_user=0.0, children_system=0.0)",4
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1836,svchost.exe,0,0.0509182022622438,"pcputimes(user=0.15625, system=0.125, children_user=0.0, children_system=0.0)",3
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1848,svchost.exe,0,0.0762316841304613,"pcputimes(user=0.203125, system=0.140625, children_user=0.0, children_system=0.0)",4
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1864,svchost.exe,0,0.0745570626070605,"pcputimes(user=0.28125, system=0.28125, children_user=0.0, children_system=0.0)",7
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,1900,ONENOTEM.EXE,0,0.0145861961675922,"pcputimes(user=0.015625, system=0.046875, children_user=0.0, children_system=0.0)",2
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2012,svchost.exe,0,0.0616212180857183,"pcputimes(user=0.65625, system=0.859375, children_user=0.0, children_system=0.0)",7
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2028,servicehost.exe,0.1,0.198090737304306,"pcputimes(user=9.875, system=5.859375, children_user=0.0, children_system=0.0)",135
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2168,IntelCpHDCPSvc.exe,0,0.0336865894852213,"pcputimes(user=0.0, system=0.0, children_user=0.0, children_system=0.0)",3
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2188,svchost.exe,0,0.0616697578400198,"pcputimes(user=0.03125, system=0.296875, children_user=0.0, children_system=0.0)",2
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2220,svchost.exe,0,0.0543402549404975,"pcputimes(user=0.046875, system=0.34375, children_user=0.0, children_system=0.0)",12
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2292,svchost.exe,0,0.03298276304785,"pcputimes(user=0.015625, system=0.03125, children_user=0.0, children_system=0.0)",14
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2332,svchost.exe,0,0.0488067229501298,"pcputimes(user=2.328125, system=2.515625, children_user=0.0, children_system=0.0)",6
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2368,Widgets.exe,0,0.272939038437175,"pcputimes(user=0.96875, system=1.828125, children_user=0.0, children_system=0.0)",16
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2464,python.exe,0,0.0687080222137332,"pcputimes(user=0.328125, system=0.171875, children_user=0.0, children_system=0.0)",10
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2484,svchost.exe,0.1,0.0935603764160867,"pcputimes(user=3.1875, system=5.5, children_user=0.0, children_system=0.0)",7
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2560,svchost.exe,0,0.0446808438345047,"pcputimes(user=0.125, system=0.34375, children_user=0.0, children_system=0.0)",7
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2720,svchost.exe,0,0.0422781259965818,"pcputimes(user=0.015625, system=0.125, children_user=0.0, children_system=0.0)",4
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2744,svchost.exe,0,0.0570827510585307,"pcputimes(user=5.15625, system=23.21875, children_user=0.0, children_system=0.0)",10
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2812,RuntimeBroker.exe,0,0.176854594797412,"pcputimes(user=0.109375, system=0.203125, children_user=0.0, children_system=0.0)",14
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2816,svchost.exe,0,0.0449720823603135,"pcputimes(user=1.28125, system=4.171875, children_user=0.0, children_system=0.0)",4
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2844,svchost.exe,0,0.0391473118441369,"pcputimes(user=0.234375, system=0.296875, children_user=0.0, children_system=0.0)",2
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2860,svchost.exe,0,0.0912547380867668,"pcputimes(user=18.625, system=26.015625, children_user=0.0, children_system=0.0)",5
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2868,brave.exe,0,0.184208367574085,"pcputimes(user=0.09375, system=0.125, children_user=0.0, children_system=0.0)",15
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2872,svchost.exe,0,0.11775744393537,"pcputimes(user=0.640625, system=1.015625, children_user=0.0, children_system=0.0)",14
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2884,svchost.exe,0,0.0720572652605347,"pcputimes(user=0.265625, system=0.65625, children_user=0.0, children_system=0.0)",5
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2908,mcapexe.exe,0,0.00660140658500015,"pcputimes(user=0.015625, system=0.03125, children_user=0.0, children_system=0.0)",8
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2952,python.exe,0,0.83313634283046,"pcputimes(user=0.484375, system=0.171875, children_user=0.0, children_system=0.0)",18
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,2984,Code.exe,0,0.140522588702761,"pcputimes(user=0.890625, system=0.5, children_user=0.0, children_system=0.0)",19
2024-07-14T18:58:43.066,24,5.6,16876888064,856207360,94.9,255529578496,255493275648,36302848,100,87456137,544931034,3108,svchost.exe,0,0.0691448800024464,"pcputimes(user=0.125, system=0.21875, children_user=0.0, children_system=0.0)",2
